t,x,y,z,value
1,22,41,67,18.91390355815851
8,29,75,56,10.77976746214228
2,61,16,17,25.590869107870027
7,9,65,56,19.229001590015848
7,13,79,59,20.127090179163552
2,28,70,92,21.313564909836153
3,14,90,46,21.12459974691516
3,40,31,72,20.431809483890124
9,74,65,20,25.466488154838835
9,99,22,9,28.259787443647777
3,69,47,58,17.501096929844394
0,24,2,20,20.574809225520756
9,77,90,23,23.445558055211947
7,97,43,80,25.140007128448527
6,87,30,0,19.52871724523076
4,96,78,46,16.974321814266123
2,18,48,69,21.85511781364353
7,83,40,60,13.170253689854938
5,71,99,5,16.93831238985823
8,87,78,56,19.322527728222262
8,81,18,31,24.678643545189065
6,52,3,29,27.503966202211515
2,24,68,68,22.210589262615226
9,98,57,67,24.849309663598014
2,48,46,33,14.437932411692605
9,62,33,72,16.324446142018413
4,31,77,33,17.034040411656378
4,78,19,65,20.568762882465258
3,9,99,89,18.17998245866285
6,9,83,84,14.836911599102518
9,86,58,16,0.40321816289080203
0,74,53,6,19.662849538937287
6,75,73,78,16.050775848293338
2,70,66,36,26.29923308850508
5,1,38,11,23.78023442867036
6,69,9,86,26.62241547216985
9,40,25,27,7.604266530984765
5,4,2,95,22.053600266094225
4,81,62,29,20.310896903472692
8,31,91,24,19.72379726302584
6,95,19,16,21.68965220092673
9,28,4,26,21.434852113845444
1,24,69,98,16.498215628075194
6,3,46,83,17.545157230991517
8,95,45,48,12.570946033885452
6,36,35,45,20.811813833009904
3,46,4,55,17.561197643219952
7,2,93,67,19.969817065055146
4,4,29,17,21.840734236048824
5,1,22,14,9.447365023634477
0,1,91,37,19.109918906879575
4,17,24,92,17.330854051661838
1,9,91,32,13.255547455973613
7,19,88,84,15.875490418446697
8,55,59,6,26.561700888767312
8,94,15,19,12.562982033665335
6,99,37,75,12.674375716550989
1,75,8,88,17.4388984466932
0,83,68,39,16.175031641620247
7,24,1,80,16.74959257438872
7,96,2,44,21.217088815028305
5,17,2,61,22.5587206572763
6,93,71,97,13.191526745384934
4,31,21,50,8.813982545495112
9,89,53,15,14.605016573786425
3,31,22,82,24.827016698877515
9,81,72,83,21.831234170177556
4,57,47,33,27.38540774605534
4,61,98,27,25.513039774414665
5,84,67,83,16.429436470053258
1,69,68,22,24.155433287050545
3,72,20,7,12.852157078682954
4,94,90,9,21.65014028112623
3,64,17,4,14.482964405950568
3,64,40,84,23.856255506922963
5,38,1,62,18.0206596102464
5,8,94,4,12.879521815476123
8,31,77,46,13.567173824953429
2,53,99,2,22.80060300736452
7,11,77,74,21.85049401671572
3,79,89,80,19.451333457736688
0,79,76,4,23.493062641623634
0,11,8,92,26.524220378114975
6,66,58,96,17.23006686356613
7,7,7,47,11.031257222297103
8,8,43,97,24.367407968757743
2,84,84,35,16.973627229303755
1,52,5,20,14.740386672610889
6,8,79,70,19.461010769572653
3,71,89,80,25.205800611040374
2,15,5,16,10.794345397213434
3,18,54,85,26.464186428717213
8,51,6,4,25.088427164426065
0,58,19,27,20.888316623925483
2,56,80,76,18.704034100428274
7,29,65,13,15.84614838993302
1,78,31,93,23.230329719164477
0,28,84,90,13.258791549978994
7,72,36,65,9.574285391575854
7,89,73,45,22.57861818569948
2,7,39,90,25.293178272502985
5,20,44,49,14.71576050469831
1,56,2,94,17.82688326008786
7,21,69,25,22.69649005383332
5,68,54,32,24.438148390448156
7,72,62,99,17.480674912027723
0,98,11,58,21.066468579044262
4,12,90,87,25.661371415997817
5,79,64,42,10.894902644050491
0,99,51,27,23.170966785906717
0,89,9,72,16.91266432985171
9,11,22,71,19.864436730070995
4,32,95,4,22.78035858969804
9,40,56,48,17.57017825541936
4,52,84,83,12.97735816207414
9,23,20,54,18.479019877840486
0,5,73,74,24.144811398335023
7,77,54,84,20.691911725204644
0,80,2,66,18.021397668922113
0,3,73,43,14.846505542864485
5,59,47,80,21.832720102162483
3,59,76,27,18.98633210448173
0,69,23,63,22.675401580184847
9,45,36,3,17.97117600746614
7,99,38,86,22.62069939855872
3,93,38,40,26.012272777436838
3,81,55,4,15.397355816048748
1,48,88,68,24.73453936832623
2,22,72,50,14.950585844999878
4,21,65,2,23.233401447452064
9,8,58,11,11.979753022877976
8,96,47,67,15.50249927188209
0,33,17,61,11.544940927537086
4,22,77,50,21.901415839290326
6,67,17,87,18.54159822912532
2,32,38,24,10.273083468844597
0,3,56,10,20.361333673390945
7,52,26,77,16.523981096186755
3,80,26,0,25.74060785252766
1,7,2,5,16.894281990148066
3,59,62,40,16.26955541669451
4,96,72,29,20.317564744663617
0,83,17,8,15.731867124187819
5,17,6,75,24.431601056904196
7,34,84,64,10.029935245164353
4,45,29,70,31.902598711609528
5,32,49,46,14.359001329007723
6,32,24,53,19.08450183122427
0,11,53,45,26.950757112362783
0,51,74,49,21.802042298333266
9,15,72,69,29.915435228145963
2,65,8,27,24.25995906455187
1,29,60,36,12.767228469199488
4,45,50,75,21.0720650268138
4,32,83,84,28.162868345336094
4,53,37,62,26.803893907990698
0,41,20,55,31.64716132894949
5,69,19,44,22.095465197510816
4,46,80,29,9.751415394855616
8,68,3,1,17.776768231136458
4,94,78,25,18.782627707877005
9,30,74,53,14.987607575914888
8,91,20,4,23.705301690736885
2,69,36,0,17.35761616798242
6,9,5,10,20.13272269004569
3,58,36,36,23.536701161491795
3,17,12,1,21.380106146614114
5,88,9,41,16.202865160434342
1,54,44,83,22.260025429932817
7,69,58,64,23.651638789090732
0,27,55,98,16.14361549958843
4,9,31,82,22.30561018908656
3,33,23,26,17.738049707463492
2,77,99,5,14.530942653352525
0,99,47,46,22.24188922840821
0,9,90,93,22.406523258534992
1,95,42,3,20.022973693187623
4,98,45,53,12.205467125941393
6,8,65,82,20.717491121913234
1,68,12,53,7.59785496917546
2,66,80,85,25.737082407929513
9,63,37,71,29.2426047783238
3,95,11,6,32.391854621416385
1,42,34,45,19.64337202658889
0,19,99,84,19.60144473120498
8,4,95,65,17.40141863912143
9,57,30,25,24.870414707446166
8,15,85,6,22.187480724220865
8,45,6,91,20.84889259738769
5,18,87,50,26.022114810496426
0,17,55,72,23.261173094726345
0,34,10,31,21.8112781419515
6,77,17,84,9.490093354757207
8,43,97,67,27.59386461556332
4,86,75,98,20.980036112861455
6,89,94,18,21.253084827876332
8,86,12,54,13.84996799785926
8,35,66,98,18.118225258399296
1,50,23,62,16.550310064760993
2,7,32,73,19.294645386625753
1,28,75,12,13.401301701754498
3,76,95,75,11.17537134535114
9,37,92,15,18.208614054716136
7,4,24,53,25.857769353389344
2,43,38,60,27.852874608521347
9,92,38,62,18.49740143931804
4,55,78,95,26.39964495395789
7,29,66,64,16.472740000475838
1,67,70,68,17.222549849659625
7,40,92,78,18.602855307000702
3,50,60,24,15.53213035301832
5,99,42,83,18.776342204895137
3,85,52,26,16.02466215749978
8,32,90,97,11.321484153988143
6,58,6,26,15.68573238122223
5,53,54,8,19.655742582663038
5,91,69,16,15.255874377387904
0,85,59,45,20.58492417452986
9,86,90,46,27.77362124775477
9,68,47,2,15.932123170000068
8,22,18,7,18.13467216632519
6,28,51,3,12.68503061467014
7,23,37,5,22.80290758605726
2,75,30,32,24.354667613467235
2,57,27,51,14.262628683110774
3,52,93,21,28.97372218479336
3,73,29,62,16.714100999045225
3,3,36,39,12.08697161785549
4,27,63,6,10.755511106772207
0,75,74,1,16.30918913832811
2,92,22,16,17.987881074847046
4,81,39,82,15.283549933200607
1,40,52,64,19.694692892649588
9,16,11,13,29.255352650673878
1,36,94,99,21.542845722516354
9,40,1,7,21.161087312256385
3,81,14,41,20.66692034687686
4,48,28,28,14.735686395984946
3,12,69,36,14.291303719157966
8,65,25,98,15.930490182218652
9,99,19,84,13.740884085069634
4,85,23,49,27.385287877498573
6,93,23,33,22.35131592116439
2,14,7,36,21.528799565089976
8,88,5,83,20.427050072733557
1,86,30,23,8.78346420987251
0,49,78,27,17.59641967194973
2,42,44,38,12.626907271131355
0,88,4,62,12.614063465574999
1,37,92,0,27.255919563993604
8,44,44,48,19.037522888327732
3,18,54,15,18.846096007205222
4,14,59,84,18.4284810833936
3,80,24,28,25.821860940500258
5,86,74,75,13.928880096296963
3,74,98,73,19.24815981752649
2,58,36,56,21.31958563822597
0,0,54,62,19.42388780034366
4,19,80,48,20.91304897804859
1,74,25,19,19.122688525661147
1,25,12,6,23.978560504627893
2,12,99,23,25.326929616530798
9,59,32,45,21.772229669107045
5,4,49,26,20.82847709016143
5,29,6,11,25.12460371530539
1,38,24,31,17.007687148303653
0,17,7,10,20.397710938205343
0,58,64,71,33.88781164924138
8,30,55,25,25.874933289338536
8,59,76,21,27.723921034197847
4,8,31,61,21.46166465075085
7,3,31,92,23.543636294086667
6,66,44,0,15.598028215473983
4,21,71,63,17.7959868104818
1,71,57,68,18.50708664965644
0,1,55,73,19.171542668509638
3,25,5,52,12.862915694811967
2,8,93,5,28.325897625722632
4,81,24,63,22.026575823462764
2,30,22,41,12.041648917011173
4,91,93,29,23.047362484349815
5,42,32,57,24.336818558883486
8,91,13,39,26.641598510570933
8,83,50,19,18.958572506585554
4,66,60,57,23.38712359962332
0,37,85,90,16.747937905739235
3,44,41,72,19.38415957491816
2,85,26,6,24.38892882024402
2,5,27,58,20.564956908989895
7,14,22,80,20.41920286397553
3,97,37,50,14.19484398734097
5,5,73,44,23.566072767365757
4,80,89,22,16.760668805825297
9,32,70,74,25.552028380537017
2,24,70,67,18.817119952744868
5,22,21,46,22.78619959617062
0,79,82,4,22.021354642170376
3,94,27,22,15.164468738922945
1,5,40,53,10.961345631017881
1,7,42,52,25.670948118289715
5,98,7,52,10.2618387734612
8,82,14,15,25.670032888502888
2,12,32,51,12.687959325823591
2,86,80,20,29.27119746848812
3,10,75,97,18.220613232381282
4,18,19,13,16.083185546322856
2,83,53,82,24.569519697981306
8,99,96,66,16.725317866255757
0,6,78,16,15.421186717587325
1,65,34,92,18.57519410884953
1,32,19,16,19.827322804825947
8,55,99,46,25.352765944680684
2,22,76,89,16.497305715242454
4,88,94,21,19.68493316220139
8,24,20,99,24.540954352201332
3,37,6,89,20.87656152303656
2,37,74,19,2.008633445321731
1,13,41,91,11.786408736364068
8,59,62,98,13.945587476081398
3,96,0,7,18.00921373514732
7,52,5,94,16.990495123541653
1,74,35,51,24.14036762013552
9,98,93,63,24.90591607950501
0,63,33,54,20.864210644089578
7,89,91,74,16.48128382052921
5,75,47,31,24.969704610996
1,40,42,3,22.27598742900461
6,22,83,89,27.742474338451824
9,63,12,16,15.547838376388846
4,43,44,39,21.219910339457083
8,76,36,51,11.904883311332886
7,37,12,58,18.461216638141412
4,10,40,5,14.963064204419592
0,86,4,7,25.205466528815638
4,61,24,29,14.89000704125134
3,95,63,53,20.985350811630806
0,72,36,1,20.62798839454527
8,70,44,14,23.32481411308006
2,69,81,86,18.476679105566447
9,3,0,69,13.88968721187892
7,3,59,54,20.531270806534238
7,45,68,66,24.56617412459386
1,94,55,67,21.41373039786196
1,29,34,53,13.755008363182986
9,0,31,58,32.69611317827685
5,73,36,5,20.864625342018513
0,9,74,55,10.820511913008705
0,32,98,30,24.95433887658516
9,21,13,18,13.044181588036437
1,24,86,75,21.748362095679507
2,65,19,0,15.393920678216933
1,63,38,62,31.31086711900985
4,50,52,49,27.34100337401768
5,18,73,44,23.054443821361456
5,1,42,36,19.69223160759579
7,9,59,75,18.68921198735839
2,30,75,52,25.411973961680214
2,13,43,86,16.57367518266224
2,19,88,90,26.55315758604666
6,2,58,16,23.211684270034425
0,68,45,84,24.76561072060796
4,52,35,18,16.931636811110046
8,86,4,40,11.796954041603785
2,10,90,80,20.70895911877666
9,84,3,84,24.242628822885404
8,42,31,52,34.723221858092934
1,14,89,58,18.865243459429074
6,55,54,48,16.89327205953988
8,33,44,43,22.695939622564335
8,83,64,95,28.756176660254347
7,12,18,15,16.73570617509949
9,1,39,80,24.66843438812876
7,85,28,49,24.481036510861266
6,22,49,60,15.1054570931324
3,88,24,0,13.765121314184265
5,26,71,61,27.624092945143396
0,76,53,47,18.882471765992445
2,62,84,29,31.525980280754055
6,68,23,79,6.175552975761779
4,79,33,28,23.33316290338384
9,52,74,34,23.05501031930247
5,83,31,65,16.415192648862483
6,90,97,96,28.538783702617476
3,58,59,84,26.119982463895155
2,9,73,1,33.41362742450823
9,35,10,42,18.687315490830876
5,84,87,91,26.540718293995667
1,23,39,23,24.24040396668427
1,41,70,33,20.412251604127327
2,65,76,92,20.855649713899457
7,63,12,91,15.17420869352607
4,49,18,71,18.394852676270624
6,68,99,53,14.573677916660245
3,60,70,61,18.052297652138876
4,42,83,82,21.380045971123824
0,53,24,50,25.473741746343823
0,14,93,88,22.07595908659608
5,82,11,23,19.905002229325458
0,68,92,20,16.78855535483936
5,40,46,54,22.688664720749752
6,50,30,14,30.09189196018068
9,6,27,71,15.024395308453263
6,45,70,72,13.437292445365168
3,90,94,99,14.156494457505998
5,86,79,40,28.025872599354855
4,56,77,44,15.879798565666288
2,89,72,2,15.550356869575257
8,20,17,21,29.104495373148815
6,21,99,17,12.61423333240046
2,94,73,54,21.969296214186272
1,46,13,54,24.658021260656092
4,74,26,70,19.958960695029038
6,17,24,31,14.968894426079098
5,4,13,24,21.31274002530191
5,57,2,67,16.80718383702942
5,48,18,81,13.995925442028451
3,46,31,6,14.45115563408624
1,95,23,93,15.474708983622794
2,69,61,19,16.85567573055825
0,51,36,25,19.99967896462824
7,91,34,46,20.580824689442853
6,17,12,16,27.36138462953981
1,45,66,52,15.782100116896178
2,47,58,6,18.545599395132616
1,96,41,84,17.203480222095497
4,68,8,71,16.10693510408378
6,24,11,44,12.998029459032013
0,12,95,70,22.720532401038202
6,85,71,12,26.55185187273405
1,71,70,37,25.646282933277615
1,61,24,7,21.3955192634343
8,88,44,88,18.306645630785606
2,35,30,23,18.34926536168058
9,61,92,83,9.185848689971294
0,9,48,65,18.472588367545566
9,90,52,15,25.359053760598275
9,54,69,16,18.611768758127212
1,18,89,30,17.036000787648494
0,88,76,94,12.998578405214097
8,30,41,99,20.841172121416427
3,51,45,23,14.71542472736176
2,95,82,4,24.203491276673617
1,21,21,87,12.279411059276324
1,4,42,18,18.577354242586427
4,40,91,91,19.186013836101218
7,25,52,89,27.437081289156943
9,98,85,38,32.355746887859894
2,21,18,55,16.437708257962917
7,69,36,98,18.799302969513906
9,55,11,79,20.726776730153432
3,89,17,72,19.772324386207707
5,14,2,33,20.165959231036606
1,0,84,82,12.915088046883728
8,84,17,1,23.155756484892958
7,4,72,1,17.54174775716161
6,16,69,66,15.424106139034308
5,57,80,63,15.999762677584783
2,92,65,83,26.030156069924693
7,30,49,6,19.26120829414994
7,23,69,98,14.02568414160996
0,81,85,45,21.042530309982638
3,90,28,63,12.829647176187926
1,65,7,71,22.75249934773975
5,17,24,93,19.059178602614526
3,41,82,1,24.474382651891624
1,30,91,52,31.54903003541729
4,59,16,49,18.05980354065215
1,1,95,7,11.965363840147228
5,80,97,53,22.683104718332604
7,79,17,92,21.426780625943994
5,55,31,0,18.135280214579446
4,77,33,7,14.056603265459522
5,6,99,12,17.5812351543018
5,84,40,35,22.019611386893526
5,36,6,91,11.429012084791603
2,15,31,83,21.292155444119818
4,43,39,82,15.268813419307481
3,45,11,97,25.24159062102535
2,30,75,46,20.16200680190332
1,24,38,94,24.15876837432848
5,56,66,80,27.09979197734574
1,8,40,0,18.256560069816803
1,70,38,40,21.825601972555223
9,81,74,4,26.73584812011556
7,63,39,1,17.187605613965765
0,46,52,9,30.1953182427036
9,33,65,9,26.96519004487177
4,75,91,87,26.091988404300647
0,80,96,20,16.270347969016083
8,7,35,56,13.30710069545437
7,57,42,30,29.848869310498436
3,28,41,27,16.42881347175288
2,49,49,42,22.407848705496907
4,23,80,45,18.8793301019432
3,18,73,19,23.73094002313307
2,88,89,31,23.086408925381438
0,95,75,54,21.349365249862156
7,48,69,36,23.58477161584522
9,14,99,62,22.049742457330026
3,32,17,79,17.707915425513107
5,32,6,48,27.91616972893713
4,49,27,46,19.420595653485325
0,64,19,75,19.156811309534632
2,33,48,59,18.85366661424411
3,73,59,76,21.969357164632825
4,3,3,27,23.727979367264695
9,12,25,54,23.147710235457645
6,93,82,36,19.598494801310007
0,91,96,61,21.09630955634496
7,73,67,47,27.280014235833416
9,96,88,56,28.2248881053253
3,90,22,13,14.352800600052678
2,85,82,82,12.853052888221788
0,27,83,54,15.334967968021223
0,63,19,53,25.418552035600136
5,93,73,1,16.084165043854817
6,54,11,83,12.51433773657535
2,68,39,96,14.130437818732666
8,95,62,67,23.81682958947875
7,92,30,83,17.467195883933066
3,69,20,17,25.063712699315538
6,99,93,31,17.872117430260268
3,88,62,18,12.467370064858525
0,46,74,70,15.37665188736068
2,70,12,38,20.759033355413447
5,69,15,57,14.31629689472193
3,1,90,10,21.200422354365056
4,2,25,77,19.279699383207166
0,23,65,38,17.14100320045591
8,66,83,96,24.628433492746936
5,62,85,30,15.286126825633978
8,47,87,90,24.14919125526422
3,83,25,77,27.979768171240096
6,52,24,6,32.25640758901751
1,72,68,56,25.82451824339163
8,56,90,49,19.328826787901708
7,57,55,36,23.668114975610877
9,46,93,2,14.19171492786487
8,11,31,5,17.91775947926219
2,33,54,14,17.208636553325764
8,55,51,4,14.79743829326593
2,60,14,39,24.681333010709942
1,34,34,39,25.50306681139078
4,60,41,62,18.191749839592884
9,55,8,17,20.34727310228519
8,18,12,47,13.72414235921096
4,53,84,96,12.953833380021422
8,8,18,73,30.776302830049257
9,78,69,67,24.3080138085471
8,89,44,97,12.758413262629318
0,86,54,56,21.989443178212877
2,35,11,73,18.056946410225166
9,0,77,96,19.837656894670257
8,50,52,48,15.17867790673718
0,46,28,23,23.085964549935824
0,46,12,60,22.97926879726931
7,68,54,43,9.509332093764428
4,3,42,61,20.11402524355914
7,35,1,55,15.603293333349319
8,62,22,23,32.04357197493027
7,79,12,31,28.851275094085082
4,38,21,15,20.478750526000233
2,0,58,27,11.261402388722557
8,20,45,78,21.34709230013052
7,16,89,33,23.997619293471814
3,55,19,4,15.106038387254202
5,54,39,50,18.769878727956723
0,0,37,73,18.36036805980347
0,6,10,48,18.797350963901945
4,21,8,83,17.66239680991104
0,67,7,46,23.280641547661503
6,30,4,88,23.203355821295283
2,92,30,13,21.63993295506136
9,3,15,36,20.270950403470053
8,83,80,68,19.490605561796166
3,33,96,71,17.198963638566894
4,70,62,66,8.714240586180967
9,86,69,20,25.13226707554996
2,91,77,74,16.17876497162486
9,23,88,85,25.749056632989507
5,72,62,58,25.3166194986456
0,1,90,32,21.708979464594666
3,69,24,94,14.937047140581132
1,44,91,5,20.76534631619075
3,0,28,85,18.4616118375625
7,19,79,11,13.915719972225556
1,19,22,31,13.209937123559143
4,95,3,25,24.01454291312768
3,67,10,38,21.4060923993379
9,38,81,12,16.633052996431754
1,78,12,38,15.450291806659452
2,63,42,51,23.52200850185437
5,96,32,24,16.436789464812517
2,83,4,15,22.28130199041989
3,77,77,65,25.33062210087393
1,15,10,49,20.146292817637416
0,26,26,65,21.014365774247175
6,67,32,10,21.604192303202847
2,35,51,50,22.893588948817815
1,95,64,56,24.20956650395363
4,79,18,91,9.324227402734744
4,95,29,73,26.228967827295712
2,53,54,26,22.280103751670637
2,2,12,32,20.498761162454162
8,24,95,31,17.94479915613805
8,32,58,39,24.164059058182218
0,33,29,8,13.569848521056915
1,89,36,52,15.735599157149615
6,34,19,71,23.113173319738042
8,86,45,73,18.37661893764088
8,47,79,5,26.426579423720522
9,24,80,18,16.348928676522107
9,98,39,21,23.035889707891673
6,77,76,76,25.490905560794488
4,37,87,30,16.247143171799397
1,60,44,48,17.11712204690253
4,26,76,39,30.62718290166768
2,68,62,61,13.921919906975496
0,39,43,69,28.33396142212458
2,3,69,29,27.508313526438517
4,81,33,78,25.20633740661699
3,36,3,81,22.682363695878934
6,7,77,61,18.085204682176197
3,36,98,20,24.485434420726897
3,75,73,18,19.211167553550297
9,78,14,6,18.654470255466116
1,89,84,85,26.04805853190694
2,54,89,38,32.15423961496869
4,32,35,52,29.68015672339624
9,9,89,23,27.58561297237088
1,95,41,78,20.303281073456628
3,42,73,84,18.218961983741035
5,89,87,43,23.96290159331436
0,7,58,66,14.596024545267916
4,97,57,26,20.089108895405243
3,78,99,28,22.744224288233678
9,96,78,68,14.715143004096891
5,87,83,47,26.448497675112517
1,31,39,29,23.836299238833003
5,5,29,53,24.91155051400684
6,93,92,53,18.553848499167483
8,28,28,35,20.08363602983334
1,21,4,75,22.31057079630628
1,85,38,22,21.304085774459118
4,62,86,56,19.127024990796052
0,56,36,4,21.879814782102198
7,59,37,16,22.2841893192857
9,89,44,45,20.7740281403549
4,27,2,35,21.47931337107077
6,9,97,0,22.586738871399582
3,82,93,26,25.597846823875955
9,19,24,31,21.49448602715241
8,7,77,91,17.29674544362106
5,43,58,75,24.042279318234073
8,92,98,96,25.83475468589475
0,73,75,83,21.017769297908366
3,9,73,37,17.913300390366086
3,95,2,0,13.478134389605376
0,92,57,83,23.798693932681772
7,58,33,70,10.345454786005853
3,7,60,99,31.1770321131158
0,45,19,25,21.57309117670251
1,73,43,20,12.729269881826095
8,26,99,90,23.486963066369174
7,14,68,8,14.73690549880645
4,76,79,65,20.207660931527414
6,12,76,60,22.200856675676302
6,92,14,87,26.24903262999417
5,34,78,81,24.74913718107242
7,53,82,77,19.53156242522579
0,11,99,49,16.69805512362031
7,18,37,93,21.12274638738602
9,3,83,88,10.060743817451884
5,99,19,99,16.74441008294422
0,10,61,26,16.672926583300313
8,98,27,63,18.472325090691033
5,8,44,60,23.896435041532147
0,48,31,25,22.569767843555148
4,92,21,70,26.825497818393522
0,74,3,49,28.784123026250032
2,94,3,37,19.916465075271837
5,11,21,90,20.925181188580424
8,23,67,82,17.542652443539065
9,71,34,23,19.96932867913918
3,65,77,60,22.11703243410791
3,20,1,66,23.403543541429688
5,7,11,62,17.443557109862255
7,83,77,78,16.45514241955024
1,45,71,26,17.3012519281394
3,5,28,73,21.143523600595014
0,61,88,64,22.438466135573112
6,63,69,93,25.123663841042323
8,79,34,20,18.27114943178692
5,30,16,84,23.01962888599687
1,88,59,31,16.04870057646719
4,77,57,83,23.870477895912384
1,8,75,88,15.460098025809387
6,87,89,15,13.964562097672601
6,53,91,22,15.639353923342675
3,56,60,83,27.29400617028332
2,80,68,94,21.838361745681244
1,52,52,43,19.419908853278585
7,25,26,79,19.320436237103614
2,59,14,12,15.25148478813233
0,21,89,41,20.088622620735535
8,85,1,38,19.85575951734006
0,97,98,22,17.632647883035375
5,59,7,2,25.15396283502898
3,69,11,7,15.117822552523846
4,84,76,41,25.397885124615758
8,16,33,73,28.3149934062866
7,58,0,14,20.496270631450717
1,20,59,93,17.305431661091387
5,42,44,89,21.935627762359793
0,59,8,57,15.206081755542757
1,45,23,51,16.973598872177554
4,78,58,26,24.604357123771525
3,84,21,88,14.384912979679918
4,95,81,26,19.783676429937735
5,97,71,42,25.883393478753902
4,55,71,61,21.5558302411319
1,68,50,35,11.029302925869667
2,24,20,37,35.32156284796566
1,10,33,30,29.462562631324015
7,25,21,86,21.050220797973548
8,2,6,3,17.8753547015727
8,98,72,70,24.047952273846704
6,20,76,86,32.42088330600241
4,90,11,29,25.72029732040662
2,23,87,2,17.69439335964151
9,55,41,5,20.368779356955137
3,77,17,17,22.70991424303582
7,49,82,36,8.429788213522327
3,86,16,1,18.059016977145962
0,19,5,68,20.98743473131113
1,64,86,83,23.597088711444215
9,45,84,80,18.064636175303544
9,37,16,84,17.89266450569491
3,71,63,59,22.636948813402803
8,47,48,92,17.923632270752567
6,22,8,77,18.409685691390777
2,96,6,33,24.030881390895143
1,34,14,84,23.264429297639637
8,86,72,70,14.48758982429868
5,33,32,17,17.684440695372935
4,55,48,13,23.423335936731323
2,5,38,56,20.08830795611349
8,82,1,77,23.258891333622373
6,65,16,93,18.896523200819033
4,16,3,25,15.974920990049448
3,22,95,66,20.628433364086966
4,38,78,42,11.286289942586428
9,90,19,51,16.422400488049128
1,22,35,22,21.398444716077893
1,98,90,32,22.759611229146167
0,94,45,56,21.92844654086599
5,4,16,23,26.820840058593234
5,0,67,27,23.728148674874696
1,80,85,70,26.853348017036417
6,16,62,93,17.406269527968288
2,28,26,45,15.581134503121866
9,87,70,45,14.162923968774368
8,51,16,85,22.646927514045114
6,50,90,63,15.03866054435847
5,71,20,27,27.37273171521413
1,25,75,15,18.660530423926623
0,69,62,11,15.41643777077288
8,23,50,71,22.486444827815898
7,65,34,82,25.117194631567433
8,81,11,46,11.143521036128725
4,24,63,2,19.55145082838525
5,54,82,49,27.963861915034247
0,3,30,74,18.733768266126376
5,6,64,1,20.434182237867553
4,83,92,67,22.887817021818663
1,56,83,19,19.40741219031468
4,38,81,40,25.113234353318674
7,46,57,94,19.747089210524155
5,86,68,81,18.874269593598505
1,71,38,85,18.7747522587237
4,69,62,71,18.10980004481612
8,47,18,34,7.2912354276492035
6,33,69,18,13.579021173889046
6,66,33,21,13.4541407113658
7,31,32,18,18.836813131373617
1,64,84,82,17.003683371296752
9,42,24,74,23.767867021979857
9,71,70,74,19.755706719838503
5,61,53,74,21.01504822601547
0,29,31,98,18.473296243256332
4,55,59,56,28.909477320993773
2,49,45,80,20.05182927040069
7,77,16,64,23.974869046618345
9,85,88,8,20.453506245109214
9,79,90,29,22.37531696945159
7,56,70,91,26.330111576389378
0,32,52,27,32.97044915122069
8,31,12,76,15.839151281344044
0,27,85,83,20.486318087345182
5,53,87,8,16.341753167374748
9,51,61,44,25.185328335441213
8,15,81,78,17.24495698168126
5,21,4,39,28.319666466168634
8,54,63,82,16.95462132328418
0,49,51,48,32.292267130154826
3,0,24,88,23.1765709534255
6,54,21,93,20.018443572887776
3,98,41,37,20.027259447474314
0,21,26,53,12.140309927416352
4,51,28,84,12.17973801994243
1,58,88,83,19.465410564753604
4,33,45,43,23.523233230271376
4,64,88,7,18.824793023201988
6,89,4,76,22.81079399634312
6,11,65,30,21.018481795156347
6,38,57,77,14.157036223136481
8,82,73,6,11.723396058262335
4,6,0,91,16.700636787865854
8,46,14,59,10.040003015748052
0,80,6,97,27.645168933682793
3,36,70,40,19.571472408343507
3,37,40,95,23.243281251091233
9,55,61,30,22.908571970058983
0,74,97,2,25.735904468445007
1,11,70,45,26.639004233827634
5,88,25,80,25.91999685214874
6,49,23,19,23.21252879577054
0,67,32,21,22.781794357448113
2,10,10,88,18.216273012489758
0,27,23,10,17.02885070258921
7,10,71,61,23.76218953449634
3,61,3,22,24.537524264643928
4,89,26,71,9.807560997603147
6,98,34,33,20.49392131952453
0,58,96,78,23.031217021612242
4,14,92,84,18.636374879365498
0,74,48,77,13.883202587817625
5,68,79,93,28.360338538819175
2,14,99,55,14.483880517264689
5,76,79,49,34.39203802393512
0,5,72,87,15.321252337397567
1,71,39,39,18.3305186479167
6,46,5,91,26.581470175467885
8,58,25,81,24.458495830631716
4,30,93,44,21.673734757175062
1,10,52,11,22.649867250976616
6,8,91,67,29.741405518539338
9,62,1,40,19.722943107817382
6,17,42,14,20.024323787954774
0,32,13,77,26.509242039741977
0,59,2,21,30.936720943347886
5,63,55,80,19.691675424540666
4,7,83,13,20.173301703038575
1,63,70,12,18.094437906174612
6,94,67,49,18.240027221671337
0,56,54,60,14.667343580759807
9,1,63,46,16.227817733880606
0,80,23,84,16.11042631792904
9,36,63,58,25.245912451871373
8,12,35,12,24.056033840618532
3,40,74,36,20.520117553054863
1,61,86,78,13.086201284743291
5,19,55,40,23.19893326706402
8,24,97,1,15.23359444822923
9,70,0,35,22.011432294695616
1,52,93,63,23.403941090012346
0,95,66,22,14.613664820982907
9,99,10,52,19.234221746878543
9,32,52,28,23.900433125894324
3,18,0,51,27.994786415780748
4,7,69,1,18.351756837624894
2,97,83,61,16.16109903901825
8,29,95,21,16.11313510839788
4,16,21,4,15.053651820223266
